qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:566:2:32016,32016,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32016,Shendam,NG032016,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32017,32017,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32017,Wase,NG032017,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33001,33001,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33001,Abua/Odual,NG033001,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33002,33002,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33002,Ahoada East,NG033002,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33003,33003,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33003,Ahoada West,NG033003,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33004,33004,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33004,Akuku Toru,NG033004,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33005,33005,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33005,Andoni,NG033005,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33006,33006,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33006,Asari-Toru,NG033006,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33007,33007,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33007,Bonny,NG033007,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33008,33008,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33008,Degema,NG033008,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33009,33009,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33009,Eleme,NG033009,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33010,33010,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33010,Emohua,NG033010,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33011,33011,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33011,Etche,NG033011,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33012,33012,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33012,Gokana,NG033012,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33013,33013,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33013,Ikwerre,NG033013,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33014,33014,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33014,Khana,NG033014,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33015,33015,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33015,Obia/Akpor,NG033015,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33016,33016,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33016,Ogba/Egbema/Ndoni,NG033016,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33017,33017,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33017,Ogu/Bolo,NG033017,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33018,33018,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33018,Okrika,NG033018,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33019,33019,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33019,Omumma,NG033019,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33020,33020,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33020,Opobo/Nkoro,NG033020,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33021,33021,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33021,Oyigbo,NG033021,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33022,33022,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33022,Port-Harcourt,NG033022,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:33023,33023,1603:45:16:566:0,1603:45:16:566:1:33,1603:45:16:566:2:33023,Tai,NG033023,Rivers,NG033,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34001,34001,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34001,Binji,NG034001,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34002,34002,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34002,Bodinga,NG034002,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34003,34003,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34003,Dange-Shuni,NG034003,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34004,34004,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34004,Gada,NG034004,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34005,34005,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34005,Gwadabawa,NG034005,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34006,34006,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34006,Goronyo,NG034006,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34007,34007,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34007,Gudu,NG034007,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34008,34008,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34008,Illela,NG034008,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34009,34009,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34009,Isa,NG034009,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34010,34010,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34010,Kebbe,NG034010,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34011,34011,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34011,Kware,NG034011,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34012,34012,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34012,Rabah,NG034012,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34013,34013,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34013,Sabon Birni,NG034013,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34014,34014,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34014,Shagari,NG034014,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34015,34015,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34015,Silame,NG034015,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34016,34016,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34016,Sokoto North,NG034016,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34017,34017,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34017,Sokoto South,NG034017,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34018,34018,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34018,Tambuwal,NG034018,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34019,34019,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34019,Tangaza,NG034019,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34020,34020,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34020,Tureta,NG034020,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34021,34021,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34021,Wamako,NG034021,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34022,34022,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34022,Wurno,NG034022,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:34023,34023,1603:45:16:566:0,1603:45:16:566:1:34,1603:45:16:566:2:34023,Yabo,NG034023,Sokoto,NG034,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35001,35001,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35001,Ardo-Kola,NG035001,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35002,35002,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35002,Bali,NG035002,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35003,35003,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35003,Donga,NG035003,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35004,35004,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35004,Gashaka,NG035004,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35005,35005,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35005,Gassol,NG035005,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35006,35006,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35006,Ibi,NG035006,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35007,35007,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35007,Jalingo,NG035007,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35008,35008,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35008,Karim-Lamido,NG035008,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35009,35009,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35009,Kurmi,NG035009,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35010,35010,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35010,Lau,NG035010,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35011,35011,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35011,Sardauna,NG035011,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35012,35012,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35012,Takum,NG035012,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35013,35013,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35013,Ussa,NG035013,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35014,35014,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35014,Wukari,NG035014,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35015,35015,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35015,Yorro,NG035015,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:35016,35016,1603:45:16:566:0,1603:45:16:566:1:35,1603:45:16:566:2:35016,Zing,NG035016,Taraba,NG035,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36001,36001,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36001,Bade,NG036001,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36002,36002,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36002,Bursari,NG036002,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36003,36003,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36003,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36004,36004,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36004,Fika,NG036004,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36005,36005,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36005,Fune,NG036005,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36006,36006,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36006,Geidam,NG036006,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36007,36007,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36007,Gujba,NG036007,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36008,36008,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36008,Gulani,NG036008,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36009,36009,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36009,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36010,36010,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36010,Karasuwa,NG036010,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36011,36011,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36011,Machina,NG036011,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36012,36012,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36012,Nangere,NG036012,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36013,36013,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36013,Nguru,NG036013,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36014,36014,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36014,Potiskum,NG036014,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36015,36015,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36015,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36016,36016,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36016,Yunusari,NG036016,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36017,36017,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36017,Yusufari,NG036017,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37001,37001,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37001,Anka,NG037001,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37002,37002,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37002,Bakura,NG037002,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37003,37003,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37003,Birnin Magaji,NG037003,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37004,37004,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37004,Bukkuyum,NG037004,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37005,37005,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37005,Bungudu,NG037005,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37006,37006,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37006,Gummi,NG037006,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37007,37007,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37007,Gusau,NG037007,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37008,37008,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37008,Kaura Namoda,NG037008,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37009,37009,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37009,Maradun,NG037009,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37010,37010,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37010,Maru,NG037010,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37011,37011,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37011,Shinkafi,NG037011,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37012,37012,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37012,Talata Mafara,NG037012,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37013,37013,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37013,Tsafe,NG037013,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37014,37014,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37014,Zurmi,NG037014,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
