wd,wmCode,iso6391,iso6392,iso6393,iso6396,native,label
http://www.wikidata.org/entity/Q9260,tg,tg,,,,toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,,tgk,,toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,,tgk,,,toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,забони форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,زبان تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,تاجیکی,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,форсии тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,забони тоҷикӣ,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,zaboni toçikī,Tajik
http://www.wikidata.org/entity/Q9260,tg,tg,,,,toçikī,Tajik
http://www.wikidata.org/entity/Q9217,th,,,tha,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q9217,th,,tha,,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q9217,th,th,,,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q9217,th,,,tha,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q9217,th,,tha,,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q9217,th,th,,,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q9217,th,,,tha,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q9217,th,,tha,,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q9217,th,th,,,,ภาษาไทย,Thai
http://www.wikidata.org/entity/Q34124,ti,,,tir,,ትግርኛ,Tigrinya
http://www.wikidata.org/entity/Q34124,ti,,tir,,,ትግርኛ,Tigrinya
http://www.wikidata.org/entity/Q34124,ti,ti,,,,ትግርኛ,Tigrinya
http://www.wikidata.org/entity/Q34124,ti,,tir,,,ትግርኛ,Tigrinya
http://www.wikidata.org/entity/Q34124,ti,,,tir,,ትግርኛ,Tigrinya
http://www.wikidata.org/entity/Q34124,ti,ti,,,,ትግርኛ,Tigrinya
http://www.wikidata.org/entity/Q9267,tk,,,tuk,,түркменче,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,tuk,,,түркменче,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,,tuk,,Türkmençe,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,tuk,,,Türkmençe,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,,tuk,,Türkmen,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,tuk,,,Türkmen,Turkmen
http://www.wikidata.org/entity/Q9267,tk,tk,,,,түркменче,Turkmen
http://www.wikidata.org/entity/Q9267,tk,tk,,,,Türkmençe,Turkmen
http://www.wikidata.org/entity/Q9267,tk,tk,,,,Türkmen,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,,tuk,,түркменче,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,,tuk,,Türkmençe,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,,tuk,,Türkmen,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,tuk,,,түркменче,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,tuk,,,Türkmençe,Turkmen
http://www.wikidata.org/entity/Q9267,tk,,tuk,,,Türkmen,Turkmen
http://www.wikidata.org/entity/Q9267,tk,tk,,,,түркменче,Turkmen
http://www.wikidata.org/entity/Q9267,tk,tk,,,,Türkmençe,Turkmen
http://www.wikidata.org/entity/Q9267,tk,tk,,,,Türkmen,Turkmen
http://www.wikidata.org/entity/Q34057,tl,,,tgl,,Wikang Tagalog,Tagalog
http://www.wikidata.org/entity/Q34057,tl,,tgl,,,Wikang Tagalog,Tagalog
http://www.wikidata.org/entity/Q34057,tl,tl,,,,Wikang Tagalog,Tagalog
http://www.wikidata.org/entity/Q34057,tl,,tgl,,,Wikang Tagalog,Tagalog
http://www.wikidata.org/entity/Q34057,tl,,,tgl,,Wikang Tagalog,Tagalog
http://www.wikidata.org/entity/Q34057,tl,tl,,,,Wikang Tagalog,Tagalog
http://www.wikidata.org/entity/Q10134,tlh,,tlh,,,,Klingon
http://www.wikidata.org/entity/Q10134,tlh,,,tlh,,,Klingon
http://www.wikidata.org/entity/Q10134,tlh,,tlh,,,,Klingon
http://www.wikidata.org/entity/Q10134,tlh,,,tlh,,,Klingon
http://www.wikidata.org/entity/Q10134,tlh,,tlh,,,,Klingon
http://www.wikidata.org/entity/Q10134,tlh,,,tlh,,,Klingon
http://www.wikidata.org/entity/Q27792,tli,,,tli,,Lingít,Tlingit
http://www.wikidata.org/entity/Q27792,tli,,tli,,,Lingít,Tlingit
http://www.wikidata.org/entity/Q27792,tli,,tli,,,Lingít,Tlingit
http://www.wikidata.org/entity/Q27792,tli,,,tli,,Lingít,Tlingit
http://www.wikidata.org/entity/Q34318,tly,,,tly,,Tolışi,Talysh
http://www.wikidata.org/entity/Q34318,tly,,,tly,,Tolışi,Talysh
http://www.wikidata.org/entity/Q34137,tn,,,tsn,,seTswana,Tswana
http://www.wikidata.org/entity/Q34137,tn,,tsn,,,seTswana,Tswana
http://www.wikidata.org/entity/Q34137,tn,tn,,,,seTswana,Tswana
http://www.wikidata.org/entity/Q34137,tn,,tsn,,,seTswana,Tswana
http://www.wikidata.org/entity/Q34137,tn,,,tsn,,seTswana,Tswana
http://www.wikidata.org/entity/Q34137,tn,tn,,,,seTswana,Tswana
http://www.wikidata.org/entity/Q34094,to,,ton,,,Lea fakatonga,Tongan
http://www.wikidata.org/entity/Q34094,to,,,ton,,Lea fakatonga,Tongan
http://www.wikidata.org/entity/Q34094,to,,ton,,,Faka Tonga,Tongan
http://www.wikidata.org/entity/Q34094,to,,,ton,,Faka Tonga,Tongan
http://www.wikidata.org/entity/Q34094,to,to,,,,Lea fakatonga,Tongan
http://www.wikidata.org/entity/Q34094,to,to,,,,Faka Tonga,Tongan
http://www.wikidata.org/entity/Q34159,tpi,,,tpi,,Tok Pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,,tpi,,Tok pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,tpi,,,Tok Pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,tpi,,,Tok pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,tpi,,,Tok Pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,,tpi,,Tok Pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,tpi,,,Tok pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,,tpi,,Tok pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,tpi,,,Tok Pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,,tpi,,Tok Pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,tpi,,,Tok pisin,Tok Pisin
http://www.wikidata.org/entity/Q34159,tpi,,,tpi,,Tok pisin,Tok Pisin
http://www.wikidata.org/entity/Q256,tr,,,tur,,Türkçe,Turkish
http://www.wikidata.org/entity/Q256,tr,,tur,,,Türkçe,Turkish
http://www.wikidata.org/entity/Q256,tr,tr,,,,Türkçe,Turkish
http://www.wikidata.org/entity/Q256,tr,,,tur,,Türkçe,Turkish
http://www.wikidata.org/entity/Q256,tr,,tur,,,Türkçe,Turkish
http://www.wikidata.org/entity/Q256,tr,tr,,,,Türkçe,Turkish
http://www.wikidata.org/entity/Q34040,tru,,,tru,,Surayt,Turoyo
http://www.wikidata.org/entity/Q34040,tru,,,tru,,Surayt,Turoyo
http://www.wikidata.org/entity/Q716686,trv,,,trv,,Kari Seediq,Seediq
http://www.wikidata.org/entity/Q716686,trv,,,trv,,Kari Seediq,Seediq
http://www.wikidata.org/entity/Q34327,ts,,,tso,,Xitsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,,,tso,,Tsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,,tso,,,Xitsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,,tso,,,Tsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,ts,,,,Xitsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,ts,,,,Tsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,,,tso,,Xitsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,,,tso,,Tsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,,tso,,,Xitsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,,tso,,,Tsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,ts,,,,Xitsonga,Tsonga
http://www.wikidata.org/entity/Q34327,ts,ts,,,,Tsonga,Tsonga
http://www.wikidata.org/entity/Q34142,tsg,,,tsg,,Bahasa Sūg,Tausug
http://www.wikidata.org/entity/Q34142,tsg,,,tsg,,Bahasa Sūg,Tausug
http://www.wikidata.org/entity/Q11159532,tsk,,,tsk,,,Tseku
http://www.wikidata.org/entity/Q11159532,tsk,,,tsk,,,Tseku
http://www.wikidata.org/entity/Q11159532,tsk,,,tsk,,,Tseku
http://www.wikidata.org/entity/Q716681,tsu,,,tsu,,,Tsou
http://www.wikidata.org/entity/Q716681,tsu,,,tsu,,,Tsou
http://www.wikidata.org/entity/Q25285,tt,,,tat,,татар теле,Tatar
http://www.wikidata.org/entity/Q25285,tt,,tat,,,татар теле,Tatar
http://www.wikidata.org/entity/Q25285,tt,tt,,,,татар теле,Tatar
http://www.wikidata.org/entity/Q25285,tt,,,tat,,татар теле,Tatar
http://www.wikidata.org/entity/Q25285,tt,,tat,,,татар теле,Tatar
http://www.wikidata.org/entity/Q25285,tt,tt,,,,татар теле,Tatar
http://www.wikidata.org/entity/Q25285,tt,,,tat,,татар теле,Tatar
http://www.wikidata.org/entity/Q25285,tt,,tat,,,татар теле,Tatar
http://www.wikidata.org/entity/Q25285,tt,tt,,,,татар теле,Tatar
http://www.wikidata.org/entity/Q20822,ttm,,,ttm,,,Northern Tutchone
http://www.wikidata.org/entity/Q20822,ttm,,,ttm,,,Northern Tutchone
http://www.wikidata.org/entity/Q34138,tum,,,tum,,ChiTumbuka,Tumbuka
http://www.wikidata.org/entity/Q34138,tum,,,tum,,Chitumbuka,Tumbuka
http://www.wikidata.org/entity/Q34138,tum,,tum,,,ChiTumbuka,Tumbuka
http://www.wikidata.org/entity/Q34138,tum,,tum,,,Chitumbuka,Tumbuka
http://www.wikidata.org/entity/Q34138,tum,,,tum,,ChiTumbuka,Tumbuka
http://www.wikidata.org/entity/Q34138,tum,,,tum,,Chitumbuka,Tumbuka
http://www.wikidata.org/entity/Q34138,tum,,tum,,,ChiTumbuka,Tumbuka
http://www.wikidata.org/entity/Q34138,tum,,tum,,,Chitumbuka,Tumbuka
http://www.wikidata.org/entity/Q34055,tvl,,tvl,,,,Tuvaluan
http://www.wikidata.org/entity/Q34055,tvl,,,tvl,,,Tuvaluan
http://www.wikidata.org/entity/Q34055,tvl,,,tvl,,,Tuvaluan
http://www.wikidata.org/entity/Q34055,tvl,,tvl,,,,Tuvaluan
http://www.wikidata.org/entity/Q7689158,tvn,,,tvn,,,Tavoyan dialects
http://www.wikidata.org/entity/Q7689158,tvn,,,tvn,,,Tavoyan dialects
http://www.wikidata.org/entity/Q1975271,tvx,,,tvx,,,Taivoan
http://www.wikidata.org/entity/Q1975271,tvx,,,tvx,,,Taivoan
http://www.wikidata.org/entity/Q36850,tw,,,twi,,twi,Twi
http://www.wikidata.org/entity/Q36850,tw,,twi,,,twi,Twi
http://www.wikidata.org/entity/Q36850,tw,tw,,,,twi,Twi
http://www.wikidata.org/entity/Q36850,tw,,,twi,,twi,Twi
http://www.wikidata.org/entity/Q36850,tw,,twi,,,twi,Twi
http://www.wikidata.org/entity/Q36850,tw,tw,,,,twi,Twi
http://www.wikidata.org/entity/Q34128,ty,,,tah,,reo tahiti,Tahitian
http://www.wikidata.org/entity/Q34128,ty,,tah,,,reo tahiti,Tahitian
http://www.wikidata.org/entity/Q34128,ty,ty,,,,reo tahiti,Tahitian
http://www.wikidata.org/entity/Q34128,ty,,,tah,,reo tahiti,Tahitian
http://www.wikidata.org/entity/Q34128,ty,,tah,,,reo tahiti,Tahitian
http://www.wikidata.org/entity/Q34128,ty,ty,,,,reo tahiti,Tahitian
http://www.wikidata.org/entity/Q34119,tyv,,,tyv,,Тыва дыл,Tuvan
http://www.wikidata.org/entity/Q34119,tyv,,,tyv,,Tyva dyl,Tuvan
http://www.wikidata.org/entity/Q34119,tyv,,tyv,,,Тыва дыл,Tuvan
http://www.wikidata.org/entity/Q34119,tyv,,tyv,,,Tyva dyl,Tuvan
http://www.wikidata.org/entity/Q34119,tyv,,,tyv,,Тыва дыл,Tuvan
http://www.wikidata.org/entity/Q34119,tyv,,,tyv,,Tyva dyl,Tuvan
http://www.wikidata.org/entity/Q34119,tyv,,tyv,,,Тыва дыл,Tuvan
http://www.wikidata.org/entity/Q34119,tyv,,tyv,,,Tyva dyl,Tuvan
http://www.wikidata.org/entity/Q1063911,tzl,,,tzl,,Talossan,Talossan
http://www.wikidata.org/entity/Q49741,tzm,,,tzm,,ⵜⴰⵎⴰⵣⵉⵖⵜ (Tamazight),Central Atlas Tamazight
http://www.wikidata.org/entity/Q49741,tzm,,,tzm,,Tmaziɣt,Central Atlas Tamazight
http://www.wikidata.org/entity/Q49741,tzm,,,tzm,,tamazight,Central Atlas Tamazight
http://www.wikidata.org/entity/Q49741,tzm,,,tzm,,ⵜⴰⵎⴰⵣⵉⵖⵜ (Tamazight),Central Atlas Tamazight
http://www.wikidata.org/entity/Q49741,tzm,,,tzm,,Tmaziɣt,Central Atlas Tamazight
http://www.wikidata.org/entity/Q49741,tzm,,,tzm,,tamazight,Central Atlas Tamazight
http://www.wikidata.org/entity/Q13238,udm,,,udm,,Удмурт кыл,Udmurt
http://www.wikidata.org/entity/Q13238,udm,,udm,,,Удмурт кыл,Udmurt
http://www.wikidata.org/entity/Q13238,udm,,,udm,,Удмурт кыл,Udmurt
http://www.wikidata.org/entity/Q13238,udm,,udm,,,Удмурт кыл,Udmurt
http://www.wikidata.org/entity/Q13263,ug,,,uig,,ئۇيغۇرچە,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,,uig,,ئۇيغۇر تىلى,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,,uig,,ئۇيغۇر,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,uig,,,ئۇيغۇرچە,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,uig,,,ئۇيغۇر تىلى,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,uig,,,ئۇيغۇر,Uyghur
http://www.wikidata.org/entity/Q13263,ug,ug,,,,ئۇيغۇرچە,Uyghur
http://www.wikidata.org/entity/Q13263,ug,ug,,,,ئۇيغۇر تىلى,Uyghur
http://www.wikidata.org/entity/Q13263,ug,ug,,,,ئۇيغۇر,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,,uig,,ئۇيغۇرچە,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,,uig,,ئۇيغۇر تىلى,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,,uig,,ئۇيغۇر,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,uig,,,ئۇيغۇرچە,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,uig,,,ئۇيغۇر تىلى,Uyghur
http://www.wikidata.org/entity/Q13263,ug,,uig,,,ئۇيغۇر,Uyghur
http://www.wikidata.org/entity/Q13263,ug,ug,,,,ئۇيغۇرچە,Uyghur
http://www.wikidata.org/entity/Q13263,ug,ug,,,,ئۇيغۇر تىلى,Uyghur
http://www.wikidata.org/entity/Q13263,ug,ug,,,,ئۇيغۇر,Uyghur
http://www.wikidata.org/entity/Q8798,uk,,,ukr,,українська мова,Ukrainian
http://www.wikidata.org/entity/Q8798,uk,,ukr,,,українська мова,Ukrainian
http://www.wikidata.org/entity/Q8798,uk,uk,,,,українська мова,Ukrainian
http://www.wikidata.org/entity/Q8798,uk,,,ukr,,українська мова,Ukrainian
http://www.wikidata.org/entity/Q8798,uk,,ukr,,,українська мова,Ukrainian
http://www.wikidata.org/entity/Q8798,uk,uk,,,,українська мова,Ukrainian
http://www.wikidata.org/entity/Q56547,umu,,,umu,,,Munsee
http://www.wikidata.org/entity/Q56547,umu,,,umu,,,Munsee
http://www.wikidata.org/entity/Q22282914,und,,,und,,undetermined language,undetermined language
http://www.wikidata.org/entity/Q22282914,und,,und,,,undetermined language,undetermined language
http://www.wikidata.org/entity/Q1617,ur,,,urd,,اردو,Urdu
http://www.wikidata.org/entity/Q1617,ur,,urd,,,اردو,Urdu
http://www.wikidata.org/entity/Q1617,ur,ur,,,,اردو,Urdu
http://www.wikidata.org/entity/Q1617,ur,,,urd,,اردو,Urdu
http://www.wikidata.org/entity/Q1617,ur,,urd,,,اردو,Urdu
http://www.wikidata.org/entity/Q1617,ur,ur,,,,اردو,Urdu
http://www.wikidata.org/entity/Q1617,ur,,,urd,,اردو,Urdu
http://www.wikidata.org/entity/Q1617,ur,,urd,,,اردو,Urdu
http://www.wikidata.org/entity/Q1617,ur,ur,,,,اردو,Urdu
http://www.wikidata.org/entity/Q36435,uun,,,uun,,Pazeh,Pazeh
http://www.wikidata.org/entity/Q36435,uun,,,uun,,Pazeh,Pazeh
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,Ўзбек тили,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,ئۇزبېك تیلى,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,uzb,,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q9264,uz,,,uzb,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q9264,uz,uz,,,,Oʻzbek tili,Uzbek
http://www.wikidata.org/entity/Q1066787,uzs,,,uzs,,اوزبیک تورکچه,Southern Uzbek
http://www.wikidata.org/entity/Q1066787,uzs,,,uzs,,اوزبیک تورکچه,Southern Uzbek
http://www.wikidata.org/entity/Q32704,ve,,ven,,,Tshivenḓa (Tshivenda),Venda
http://www.wikidata.org/entity/Q32704,ve,,ven,,,tshiVenḓa,Venda
http://www.wikidata.org/entity/Q32704,ve,,,ven,,Tshivenḓa (Tshivenda),Venda
http://www.wikidata.org/entity/Q32704,ve,,,ven,,tshiVenḓa,Venda
http://www.wikidata.org/entity/Q32704,ve,ve,,,,Tshivenḓa (Tshivenda),Venda
http://www.wikidata.org/entity/Q32704,ve,ve,,,,tshiVenḓa,Venda
http://www.wikidata.org/entity/Q32704,ve,,ven,,,Tshivenḓa (Tshivenda),Venda
http://www.wikidata.org/entity/Q32704,ve,,ven,,,tshiVenḓa,Venda
http://www.wikidata.org/entity/Q32704,ve,,,ven,,Tshivenḓa (Tshivenda),Venda
http://www.wikidata.org/entity/Q32704,ve,ve,,,,Tshivenḓa (Tshivenda),Venda
http://www.wikidata.org/entity/Q32704,ve,,,ven,,tshiVenḓa,Venda
http://www.wikidata.org/entity/Q32704,ve,ve,,,,tshiVenḓa,Venda
http://www.wikidata.org/entity/Q32724,vec,,,vec,,Vèneto,Venetian
http://www.wikidata.org/entity/Q32724,vec,,,vec,,Łéngua vèneta,Venetian
http://www.wikidata.org/entity/Q32724,vec,,,vec,,Vèneto,Venetian
http://www.wikidata.org/entity/Q32724,vec,,,vec,,Łéngua vèneta,Venetian
http://www.wikidata.org/entity/Q32747,vep,,,vep,,vepsän kel',Veps
http://www.wikidata.org/entity/Q32747,vep,,,vep,,vepsän kel',Veps
http://www.wikidata.org/entity/Q9199,vi,,vie,,,tiếng Việt,Vietnamese
http://www.wikidata.org/entity/Q9199,vi,,,vie,,tiếng Việt,Vietnamese
http://www.wikidata.org/entity/Q9199,vi,vi,,,,tiếng Việt,Vietnamese
http://www.wikidata.org/entity/Q9199,vi,,vie,,,tiếng Việt,Vietnamese
http://www.wikidata.org/entity/Q9199,vi,,,vie,,tiếng Việt,Vietnamese
http://www.wikidata.org/entity/Q9199,vi,vi,,,,tiếng Việt,Vietnamese
http://www.wikidata.org/entity/Q100103,vls,,,vls,,West-Vloams,West Flemish
http://www.wikidata.org/entity/Q100103,vls,,,vls,,West-Vlams,West Flemish
http://www.wikidata.org/entity/Q100103,vls,,,vls,,Vlaemsch,West Flemish
http://www.wikidata.org/entity/Q497345,vmf,,,vmf,,Meefrängisch,Main-Franconian
http://www.wikidata.org/entity/Q497345,vmf,,,vmf,,Mainfränkisch,Main-Franconian
http://www.wikidata.org/entity/Q497345,vmf,,,vmf,,Meefrängisch,Main-Franconian
http://www.wikidata.org/entity/Q497345,vmf,,,vmf,,Mainfränkisch,Main-Franconian
http://www.wikidata.org/entity/Q36986,vo,,vol,,,Volapük nulik,Volapük
http://www.wikidata.org/entity/Q36986,vo,,,vol,,Volapük nulik,Volapük
http://www.wikidata.org/entity/Q36986,vo,vo,,,,Volapük nulik,Volapük
http://www.wikidata.org/entity/Q36986,vo,,vol,,,Volapük nulik,Volapük
http://www.wikidata.org/entity/Q36986,vo,,,vol,,Volapük nulik,Volapük
http://www.wikidata.org/entity/Q36986,vo,vo,,,,Volapük nulik,Volapük
http://www.wikidata.org/entity/Q32858,vot,,,vot,,vad̕d̕a tšeeli,Votic
http://www.wikidata.org/entity/Q32858,vot,,vot,,,vad̕d̕a tšeeli,Votic
http://www.wikidata.org/entity/Q32858,vot,,,vot,,vad̕d̕a tšeeli,Votic
http://www.wikidata.org/entity/Q32858,vot,,vot,,,vad̕d̕a tšeeli,Votic
http://www.wikidata.org/entity/Q34219,wa,,wln,,,walon,Walloon
http://www.wikidata.org/entity/Q34219,wa,,,wln,,walon,Walloon
http://www.wikidata.org/entity/Q34219,wa,wa,,,,walon,Walloon
