#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:887:3:151446,151446,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1514,1603:45:16:887:3:151446,Duba' Ad Dakhil,دبع الداخل,YE151446,Duba Ad Dakhil,,,,,Ash Shamayatayn,الشمايتين,YE1514,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151447,151447,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1514,1603:45:16:887:3:151447,Ar Rija'yah,الرجاعيه,YE151447,Ar Rijayah,,,,,Ash Shamayatayn,الشمايتين,YE1514,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151448,151448,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1514,1603:45:16:887:3:151448,Duba' Al Kharij,دبع الخارج,YE151448,Duba Al Kharij,,,,,Ash Shamayatayn,الشمايتين,YE1514,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151449,151449,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1514,1603:45:16:887:3:151449,As Safyah,الصافيه,YE151449,As Safyah - Ash Shamayatayn,,,,,Ash Shamayatayn,الشمايتين,YE1514,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151450,151450,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1514,1603:45:16:887:3:151450,As San'ah Zurayqah,الصنعة زريقه,YE151450,As Sanah Zurayqah,,,,,Ash Shamayatayn,الشمايتين,YE1514,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151451,151451,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1514,1603:45:16:887:3:151451,Al Asabih,الاصابح,YE151451,Al Asabih - Ash Shamayatayn,,,,,Ash Shamayatayn,الشمايتين,YE1514,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151452,151452,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1514,1603:45:16:887:3:151452,Al Hanan,الحنان,YE151452,Al Hanan,,,,,Ash Shamayatayn,الشمايتين,YE1514,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151453,151453,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1514,1603:45:16:887:3:151453,Ash Shamayah Ash Sharqiyah,الشمايا الشرقيه,YE151453,Ash Shamayah Ash Sharqiyah,,,,,Ash Shamayatayn,الشمايتين,YE1514,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151521,151521,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1515,1603:45:16:887:3:151521,Al Mashawlah,المشاوله,YE151521,Al Mashawlah - Al Waziyah,,,,,Al Wazi'yah,الوازعيه,YE1515,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151522,151522,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1515,1603:45:16:887:3:151522,Adh Dharifah,الظريفه,YE151522,Adh Dharifah,,,,,Al Wazi'yah,الوازعيه,YE1515,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151523,151523,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1515,1603:45:16:887:3:151523,As Suwayda'a,السويداء,YE151523,As Suwaydaa,,,,,Al Wazi'yah,الوازعيه,YE1515,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151524,151524,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1515,1603:45:16:887:3:151524,Al Bukarah,البوكره,YE151524,Al Bukarah,,,,,Al Wazi'yah,الوازعيه,YE1515,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151525,151525,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1515,1603:45:16:887:3:151525,Al Ahyuq,الاحيوق,YE151525,Al Ahyuq,,,,,Al Wazi'yah,الوازعيه,YE1515,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151621,151621,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1516,1603:45:16:887:3:151621,Al A'ruq,الاعروق,YE151621,Al Aruq,,,,,Hayfan,حيفان,YE1516,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151622,151622,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1516,1603:45:16:887:3:151622,Al Aghabirah,الاغابره,YE151622,Al Aghabirah,,,,,Hayfan,حيفان,YE1516,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151623,151623,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1516,1603:45:16:887:3:151623,Al A'bus,الاعبوس,YE151623,Al Abus,,,,,Hayfan,حيفان,YE1516,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151624,151624,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1516,1603:45:16:887:3:151624,Al Athawir,الاثاور,YE151624,Al Athawir,,,,,Hayfan,حيفان,YE1516,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151625,151625,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1516,1603:45:16:887:3:151625,Al Ahkum,الاحكوم,YE151625,Al Ahkum - Hayfan,,,,,Hayfan,حيفان,YE1516,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151721,151721,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1517,1603:45:16:887:3:151721,Al Mudhaffar,المظفر,YE151721,Al Mudhaffar,,,,,Al Mudhaffar,المظفر,YE1517,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151821,151821,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1518,1603:45:16:887:3:151821,Al Qahirah,القاهره,YE151821,Al Qahirah,,,,,Al Qahirah,القاهره,YE1518,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:151921,151921,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1519,1603:45:16:887:3:151921,Salah,صاله,YE151921,Salah,,,,,Salah,صاله,YE1519,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152021,152021,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152021,Ash Sha'banyah As Sufla,الشعبانية السفلى,YE152021,Ash Shabanyah As Sufla,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152022,152022,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152022,Ash Sha'banyah Al Olya,الشعبانية العليا,YE152022,Ash Shabanyah Al Olya,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152023,152023,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152023,Al Hashamah,الهشمه,YE152023,Al Hashamah,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152024,152024,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152024,Al Haymah As Sufla,الحيمة السفلى,YE152024,Al Haymah As Sufla,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152025,152025,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152025,Al Haymah Al Olya,الحيمة العليا,YE152025,Al Haymah Al Olya,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152026,152026,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152026,Az Zawaqir,الزواقر,YE152026,Az Zawaqir,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152027,152027,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152027,Mikhlaf Asfal,مخلاف اسفل,YE152027,Mikhlaf Asfal,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152028,152028,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152028,Al Aj'ud,الاجعود,YE152028,Al Ajud - At Taiziyah,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152029,152029,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152029,Ad Du'aysah,الدعيسه,YE152029,Ad Duaysah,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152030,152030,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152030,Ash Shuhnah,الشحنه,YE152030,Ash Shuhnah,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152031,152031,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152031,Al Qusaybah,القصيبه,YE152031,Al Qusaybah,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152032,152032,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152032,Al Masnah,المسنح,YE152032,Al Masnah,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152033,152033,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152033,Al Ja'di,الجعدي,YE152033,Al Jadi,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152034,152034,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152034,Qiyad,قياض,YE152034,Qiyad,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152035,152035,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152035,Hadhran,حذران,YE152035,Hadhran,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152036,152036,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152036,Ar Rubay'i,الربيعي,YE152036,Ar Rubayi,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152037,152037,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152037,Al Janadyah Al Olya,الجندية العليا,YE152037,Al Janadyah Al Olya,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152038,152038,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152038,Al A'mur,الاعمور,YE152038,Al Amur - At Taiziyah,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152039,152039,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152039,Al Esrar,الاصرار,YE152039,Al Esrar,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152040,152040,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1520,1603:45:16:887:3:152040,Al Janadyah As Sufla,الجندية السفلى,YE152040,Al Janadyah As Sufla,,,,,At Ta'iziyah,التعزيه,YE1520,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152121,152121,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1521,1603:45:16:887:3:152121,Al Kala'bah,الكلائبه,YE152121,Al Kalabah,,,,,Al Ma'afer,المعافر,YE1521,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152122,152122,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1521,1603:45:16:887:3:152122,Al Jibzyah,الجبزيه,YE152122,Al Jibzyah,,,,,Al Ma'afer,المعافر,YE1521,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152123,152123,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1521,1603:45:16:887:3:152123,As Sanah,الصنه,YE152123,As Sanah - Al Ma'afer,,,,,Al Ma'afer,المعافر,YE1521,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152124,152124,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1521,1603:45:16:887:3:152124,Al Suwa'a,السواء,YE152124,Al Suwaa,,,,,Al Ma'afer,المعافر,YE1521,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152125,152125,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1521,1603:45:16:887:3:152125,Al Anbuh Al A'la,الانبوة الاعلى,YE152125,Al Anbuh Al Ala,,,,,Al Ma'afer,المعافر,YE1521,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152126,152126,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1521,1603:45:16:887:3:152126,Ash Sh'ubah,الشعوبه,YE152126,Ash Shubah,,,,,Al Ma'afer,المعافر,YE1521,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152127,152127,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1521,1603:45:16:887:3:152127,Al Mashawilah,المشاوله,YE152127,Al Mashawilah - Al Maafer,,,,,Al Ma'afer,المعافر,YE1521,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152221,152221,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1522,1603:45:16:887:3:152221,Qadas,قدس,YE152221,Qadas - Al Mawasit,,,,,Al Mawasit,المواسط,YE1522,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152222,152222,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1522,1603:45:16:887:3:152222,Al A'lum,الاعلوم,YE152222,Al Alum,,,,,Al Mawasit,المواسط,YE1522,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152223,152223,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1522,1603:45:16:887:3:152223,Bani Hamad,بني حماد,YE152223,Bani Hamad,,,,,Al Mawasit,المواسط,YE1522,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152224,152224,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1522,1603:45:16:887:3:152224,Bani Yusuf,بني يوسف,YE152224,Bani Yusuf - Al Mawasit,,,,,Al Mawasit,المواسط,YE1522,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152225,152225,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1522,1603:45:16:887:3:152225,Bani Abas,بني عباس,YE152225,Bani Abas - Al Mawasit,,,,,Al Mawasit,المواسط,YE1522,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152226,152226,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1522,1603:45:16:887:3:152226,Akhmur,اخمور,YE152226,Akhmur,,,,,Al Mawasit,المواسط,YE1522,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152227,152227,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1522,1603:45:16:887:3:152227,Al Ayfu',الايفوع,YE152227,Al Ayfu,,,,,Al Mawasit,المواسط,YE1522,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:152321,152321,1603:45:16:887:0,1603:45:16:887:1:15,1603:45:16:887:2:1523,1603:45:16:887:3:152321,Sami',سامع,YE152321,Sami,,,,,Sami',سامع,YE1523,Ta'iz,تعز,YE15,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160121,160121,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1601,1603:45:16:887:3:160121,Al Yatamah,اليتمه,YE160121,Al Yatamah,,,,,Khab wa Ash Sha'f,خب و الشعف,YE1601,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160122,160122,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1601,1603:45:16:887:3:160122,Ash Sha'f,الشعف,YE160122,Ash Shaf,,,,,Khab wa Ash Sha'f,خب و الشعف,YE1601,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160123,160123,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1601,1603:45:16:887:3:160123,Ar Rayan,الريان,YE160123,Ar Rayan,,,,,Khab wa Ash Sha'f,خب و الشعف,YE1601,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160124,160124,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1601,1603:45:16:887:3:160124,Wadi Khab,وادي خب,YE160124,Wadi Khab,,,,,Khab wa Ash Sha'f,خب و الشعف,YE1601,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160221,160221,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1602,1603:45:16:887:3:160221,Al Humaydat,الحميدات,YE160221,Al Humaydat,,,,,Al Humaydat,الحميدات,YE1602,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160222,160222,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1602,1603:45:16:887:3:160222,As Salal,الصلل,YE160222,As Salal,,,,,Al Humaydat,الحميدات,YE1602,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160223,160223,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1602,1603:45:16:887:3:160223,Al Waghirah,الواغره,YE160223,Al Waghirah,,,,,Al Humaydat,الحميدات,YE1602,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160224,160224,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1602,1603:45:16:887:3:160224,Nu'man,نعمان,YE160224,Numan - Al Humaydat,,,,,Al Humaydat,الحميدات,YE1602,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160321,160321,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1603,1603:45:16:887:3:160321,Hissn Bani Sa'd,حصن بني سعد,YE160321,Hissn Bani Sad,,,,,Al Matammah,المطمه,YE1603,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160322,160322,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1603,1603:45:16:887:3:160322,Aal Shinan Forts,حصون ال شنان,YE160322,Aal Shinan Forts,,,,,Al Matammah,المطمه,YE1603,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160421,160421,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1604,1603:45:16:887:3:160421,Az Zahir,الزاهر,YE160421,Az Zahir - Al Jawf,,,,,Az Zahir,الزاهر,YE1604,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160422,160422,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1604,1603:45:16:887:3:160422,As Sa'mum,السعموم,YE160422,As Samum,,,,,Az Zahir,الزاهر,YE1604,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160423,160423,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1604,1603:45:16:887:3:160423,Al Oqdah,العقده,YE160423,Al Oqdah,,,,,Az Zahir,الزاهر,YE1604,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160424,160424,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1604,1603:45:16:887:3:160424,Al Mabna,المبنى,YE160424,Al Mabna,,,,,Az Zahir,الزاهر,YE1604,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160425,160425,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1604,1603:45:16:887:3:160425,Suq Ad'am,سوق ادعام,YE160425,Suq Adam,,,,,Az Zahir,الزاهر,YE1604,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160521,160521,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1605,1603:45:16:887:3:160521,Hamdan,همدان,YE160521,Hamdan - Al Hazm,,,,,Al Hazm,الحزم,YE1605,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160522,160522,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1605,1603:45:16:887:3:160522,Dhu Al Husayn,ذو الحسين,YE160522,Dhu Al Husayn,,,,,Al Hazm,الحزم,YE1605,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160523,160523,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1605,1603:45:16:887:3:160523,As Sayl,السيل,YE160523,As Sayl,,,,,Al Hazm,الحزم,YE1605,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160621,160621,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1606,1603:45:16:887:3:160621,Al Mutun,المتون,YE160621,Al Mutun,,,,,Al Mutun,المتون,YE1606,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160622,160622,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1606,1603:45:16:887:3:160622,Bin Shihab,بن شهاب,YE160622,Bin Shihab,,,,,Al Mutun,المتون,YE1606,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160721,160721,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1607,1603:45:16:887:3:160721,Al Maslub,المصلوب,YE160721,Al Maslub,,,,,Al Maslub,المصلوب,YE1607,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160821,160821,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1608,1603:45:16:887:3:160821,Al Ghayl,الغيل,YE160821,Al Ghayl,,,,,Al Ghayl,الغيل,YE1608,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:160921,160921,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1609,1603:45:16:887:3:160921,Ar Rawd,الروض,YE160921,Ar Rawd,,,,,Al Khalaq,الخلق,YE1609,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:161021,161021,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1610,1603:45:16:887:3:161021,Al Anan,العنان,YE161021,Al Anan,,,,,Barat Al Anan,برط العنان,YE1610,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:161022,161022,1603:45:16:887:0,1603:45:16:887:1:16,1603:45:16:887:2:1610,1603:45:16:887:3:161022,Dhu Musa,ذو موسى,YE161022,Dhu Musa,,,,,Barat Al Anan,برط العنان,YE1610,Al Jawf,الجوف,YE16,Yemen,اليمن,YE,2019-02-01,2021-02-11,
